map_id,map_name,total_score,ct_score,t_score,agent_1,agent_2,agent_3,agent_4,agent_5
2462,Lotus,13,11,2,OMEN,SOVA,JETT,KILLJOY,KAYO
2463,Sunset,10,8,2,CYPHER,NEON,BREACH,OMEN,FADE
2464,Sunset,13,9,4,CYPHER,FADE,OMEN,BREACH,NEON
2465,cebox,13,9,4,KILLJOY,SOVA,GEKKO,JETT,VIPER
2466,cebox,4,1,3,SKYE,HARBOR,GEKKO,KAYO,NEON
2467,Lotus,9,3,6,SOVA,JETT,GEKKO,VIPER,KILLJOY
2468,Lotus,13,6,7,SKYE,GEKKO,KAYO,HARBOR,NEON
2469,Sunset,14,7,5,FADE,OMEN,BREACH,RAZE,CYPHER
2470,Sunset,12,7,5,FADE,SOVA,YORU,CYPHER,OMEN
2471,Sunset,13,5,8,CYPHER,SOVA,OMEN,KAYO,NEON
2472,Sunset,7,0,7,SOVA,OMEN,CYPHER,NEON,KAYO
2473,Ascent,8,2,6,CYPHER,KAYO,OMEN,SOVA,NEON
2474,Ascent,13,6,7,OMEN,SOVA,CYPHER,KAYO,NEON
2475,Split,13,7,6,JETT,KAYO,CYPHER,OMEN,FADE
2476,Split,11,6,5,OMEN,KAYO,CYPHER,SOVA,JETT
2477,cebox,18,8,4,JETT,GEKKO,VIPER,KILLJOY,SOVA
2478,cebox,16,8,4,SOVA,KAYO,JETT,KILLJOY,VIPER
2479,Lotus,13,6,7,JETT,VIPER,KILLJOY,GEKKO,SOVA
2480,Lotus,10,5,5,SOVA,JETT,KAYO,VIPER,KILLJOY
2481,Bind,12,5,7,CYPHER,VIPER,SKYE,RAZE,BRIMSTONE
2482,Bind,14,5,7,GEKKO,RAZE,SKYE,BRIMSTONE,VIPER
2483,Abyss,13,8,5,CYPHER,VIPER,BRIMSTONE,SKYE,RAZE
2484,Abyss,11,7,4,GEKKO,RAZE,SKYE,VIPER,BRIMSTONE
2485,Lotus,13,5,8,CYPHER,JETT,SOVA,OMEN,KAYO
2486,Lotus,8,4,4,CYPHER,JETT,SOVA,OMEN,BREACH
2487,Lotus,11,3,8,KILLJOY,OMEN,GEKKO,BREACH,RAZE
2488,Lotus,13,4,9,CHAMBER,VIPER,OMEN,FADE,RAZE
2489,Sunset,11,3,8,KILLJOY,OMEN,RAZE,BREACH,GEKKO
2490,Sunset,13,4,9,CHAMBER,VIPER,OMEN,FADE,RAZE
2491,Lotus,6,4,2,NEON,CYPHER,FADE,BREACH,OMEN
2492,Lotus,13,10,3,RAZE,OMEN,FADE,CYPHER,VIPER
2493,Split,11,5,6,BREACH,OMEN,NEON,CYPHER,BRIMSTONE
2494,Split,13,6,7,FADE,OMEN,OMEN,VIPER,RAZE
2495,Haven,13,7,6,FADE,CYPHER,CYPHER,VIPER,RAZE
2496,Haven,7,6,1,OMEN,SKYE,OMEN,RAZE,SKYE
2497,Bind,9,3,6,CYPHER,JETT,BREACH,OMEN,JETT
2498,Bind,13,6,7,SOVA,KILLJOY,SOVA,OMEN,JETT
2499,Sunset,13,5,8,SOVA,RAZE,OMEN,BREACH,CYPHER
2500,Sunset,9,2,7,RAZE,SOVA,OMEN,BREACH,CYPHER
2501,Bind,7,2,5,OMEN,BREACH,SOVA,CYPHER,RAZE
2502,Bind,13,7,6,RAZE,OMEN,SOVA,CYPHER,BREACH
2503,Lotus,13,8,5,BRIMSTONE,GEKKO,VIPER,RAZE,FADE
2504,Lotus,9,5,4,RAZE,BRIMSTONE,VIPER,CYPHER,SKYE
2505,Sunset,13,6,7,RAZE,OMEN,GEKKO,SAGE,BREACH
2506,Sunset,10,4,6,OMEN,BREACH,RAZE,SOVA,CYPHER
2507,Bind,7,6,1,RAZE,OMEN,SAGE,GEKKO,BREACH
2508,Bind,13,7,6,OMEN,BREACH,RAZE,CYPHER,SOVA
2509,Haven,7,5,2,RAZE,FADE,BRIMSTONE,VIPER,GEKKO
2510,Haven,13,10,3,BRIMSTONE,RAZE,VIPER,FADE,GEKKO
2511,cebox,13,7,6,KILLJOY,VIPER,JETT,GEKKO,KAYO
2512,cebox,10,5,5,KAYO,KILLJOY,JETT,VIPER,DEADLOCK
2513,Abyss,13,8,5,KILLJOY,KAYO,GEKKO,JETT,VIPER
2514,Abyss,6,2,4,KAYO,KILLJOY,GEKKO,JETT,VIPER
2515,Bind,13,8,5,RAZE,VIPER,SKYE,GEKKO,BRIMSTONE
2516,Bind,6,2,4,SKYE,BRIMSTONE,VIPER,RAZE,CYPHER
2517,Sunset,13,10,3,VIPER,BRIMSTONE,SKYE,RAZE,GEKKO
2518,Sunset,10,8,2,SKYE,BRIMSTONE,RAZE,VIPER,CYPHER
2519,Haven,13,4,9,OMEN,SOVA,BREACH,CYPHER,RAZE
2520,Haven,10,2,8,BREACH,SOVA,OMEN,NEON,CYPHER
2521,cebox,13,8,5,JETT,KILLJOY,KAYO,CLOVE,VIPER
2522,cebox,8,4,4,KAYO,KILLJOY,VIPER,JETT,GEKKO
2523,Bind,13,5,8,JETT,KILLJOY,VIPER,KAYO,CLOVE
2524,Bind,6,4,2,KAYO,KILLJOY,VIPER,JETT,GEKKO
2525,cebox,13,7,6,JETT,ISO,VIPER,SOVA,KILLJOY
2526,cebox,10,5,5,KILLJOY,ISO,SAGE,SOVA,VIPER
2527,Ascent,13,7,6,ISO,JETT,VIPER,KILLJOY,SOVA
2528,Ascent,7,2,5,ISO,KILLJOY,SAGE,SOVA,VIPER
2529,Haven,10,3,7,ISO,OMEN,SOVA,JETT,KILLJOY
2530,Haven,13,5,8,OMEN,JETT,SOVA,KAYO,KILLJOY
2531,Split,13,8,5,JETT,ISO,KILLJOY,OMEN,SOVA
2532,Split,4,0,4,KILLJOY,JETT,ASTRA,SOVA,BREACH
2533,Ascent,8,5,3,JETT,KILLJOY,KAYO,SOVA,OMEN
2534,Ascent,13,6,7,JETT,SOVA,KILLJOY,OMEN,KAYO
2535,Lotus,13,6,6,KAYO,KILLJOY,JETT,SOVA,OMEN
2536,Lotus,15,6,6,JETT,OMEN,KAYO,SOVA,KILLJOY
2537,Lotus,13,7,6,GEKKO,FADE,OMEN,KILLJOY,JETT
2538,Lotus,9,4,5,OMEN,CYPHER,BREACH,FADE,NEON
2539,Bind,7,1,6,GEKKO,FADE,JETT,OMEN,KILLJOY
2540,Bind,13,6,7,OMEN,BREACH,NEON,CYPHER,FADE
2541,Ascent,13,4,9,RAZE,CYPHER,SKYE,BRIMSTONE,REYNA
2542,Ascent,3,3,0,SKYE,CLOVE,RAZE,BREACH,CYPHER
2543,Bind,12,4,8,VIPER,OMEN,RAZE,SKYE,BRIMSTONE
2544,Bind,14,4,8,BRIMSTONE,SKYE,VIPER,GEKKO,RAZE
2545,Sunset,9,5,4,OMEN,VIPER,SKYE,BRIMSTONE,RAZE
2546,Sunset,13,6,7,SKYE,BRIMSTONE,GEKKO,VIPER,RAZE
2547,cebox,13,5,8,GEKKO,JETT,VIPER,KAYO,KILLJOY
2548,cebox,5,4,1,JETT,SOVA,KILLJOY,CLOVE,HARBOR
2549,Bind,13,8,5,GEKKO,JETT,KAYO,VIPER,KILLJOY
2550,Bind,6,2,4,JETT,SOVA,CLOVE,KILLJOY,HARBOR
2551,Haven,11,5,6,OMEN,ISO,SKYE,KILLJOY,NEON
2552,Haven,13,6,7,JETT,BREACH,SOVA,OMEN,KILLJOY
2553,Ascent,10,5,5,OMEN,ISO,KILLJOY,SKYE,NEON
2554,Ascent,13,6,7,JETT,OMEN,SOVA,KILLJOY,BREACH
2555,Ascent,10,3,7,ISO,SOVA,CYPHER,OMEN,YORU
2556,Ascent,13,5,8,OMEN,VIPER,SOVA,JETT,YORU
2557,Sunset,13,5,8,ISO,CYPHER,SOVA,OMEN,YORU
2558,Sunset,10,3,7,OMEN,JETT,VIPER,SOVA,YORU
2559,Abyss,13,5,8,CYPHER,RAZE,DEADLOCK,FADE,OMEN
2560,Abyss,6,4,2,OMEN,RAZE,PHOENIX,FADE,CLOVE
2561,Ascent,13,8,5,OMEN,CYPHER,SOVA,JETT,KAYO
2562,Ascent,10,7,3,DEADLOCK,OMEN,SOVA,JETT,CYPHER
2563,Sunset,13,8,5,OMEN,CYPHER,KAYO,JETT,SOVA
2564,Sunset,9,7,2,DEADLOCK,SOVA,OMEN,CYPHER,JETT
2565,Breeze,13,3,10,VIPER,JETT,CYPHER,SOVA,KAYO
2566,Breeze,2,2,0,SOVA,KAYO,JETT,CYPHER,VIPER
2567,cebox,13,4,9,CYPHER,JETT,VIPER,KAYO,SOVA
2568,cebox,7,3,4,VIPER,JETT,CYPHER,SOVA,KAYO
2569,cebox,11,6,5,VIPER,KAYO,JETT,GEKKO,KILLJOY
2570,cebox,13,7,6,HARBOR,KILLJOY,ISO,SOVA,CLOVE
2571,Bind,13,5,8,VIPER,JETT,GEKKO,KAYO,KILLJOY
2572,Bind,10,3,7,KILLJOY,ISO,CLOVE,HARBOR,SOVA
2573,Ascent,13,9,4,DEADLOCK,BRIMSTONE,NEON,VIPER,SKYE
2574,Ascent,5,2,3,RAZE,VIPER,BRIMSTONE,GEKKO,SKYE
2575,Lotus,7,6,1,OMEN,FADE,CYPHER,NEON,BREACH
2576,Lotus,13,7,6,GEKKO,OMEN,BREACH,NEON,CYPHER
2577,Haven,10,4,6,OMEN,FADE,CYPHER,NEON,BREACH
2578,Haven,13,6,7,BREACH,CYPHER,OMEN,GEKKO,NEON
2579,Sunset,10,5,5,NEON,KAYO,OMEN,CYPHER,BREACH
2580,Sunset,13,7,6,OMEN,BREACH,GEKKO,NEON,CYPHER
2581,Ascent,9,6,3,OMEN,KAYO,NEON,BREACH,CYPHER
2582,Ascent,13,9,4,OMEN,BREACH,GEKKO,NEON,CYPHER
2583,cebox,13,10,3,ISO,GEKKO,VIPER,KILLJOY,SOVA
2584,cebox,2,0,2,REYNA,VIPER,CHAMBER,SOVA,SAGE
2585,Haven,13,7,6,ISO,SOVA,KILLJOY,GEKKO,VIPER
2586,Haven,9,4,5,VIPER,SOVA,REYNA,SAGE,CHAMBER
2587,cebox,11,5,6,KILLJOY,JETT,SOVA,KAYO,VIPER
2588,cebox,13,6,7,KILLJOY,JETT,VIPER,GEKKO,KAYO
2589,Bind,13,6,7,KILLJOY,JETT,KAYO,SOVA,VIPER
2590,Bind,9,3,6,VIPER,KILLJOY,KAYO,JETT,GEKKO
2591,Haven,13,5,8,VIPER,BRIMSTONE,FADE,RAZE,GEKKO
2592,Haven,10,3,7,BRIMSTONE,VIPER,KAYO,RAZE,GEKKO
2593,Haven,13,10,3,ISO,SOVA,OMEN,CYPHER,YORU
2594,Haven,6,4,2,SOVA,JETT,BREACH,OMEN,CYPHER
2595,Ascent,13,3,10,SOVA,ISO,CYPHER,OMEN,YORU
2596,Ascent,2,2,0,SOVA,JETT,BREACH,OMEN,CYPHER
2597,Abyss,9,1,8,BREACH,OMEN,REYNA,CYPHER,JETT
2598,Abyss,13,4,9,JETT,CYPHER,OMEN,SOVA,BREACH
2599,Ascent,10,6,4,REYNA,BREACH,JETT,OMEN,CYPHER
2600,Ascent,13,8,5,JETT,CYPHER,BREACH,SOVA,OMEN
2601,Haven,12,6,6,NEON,BREACH,KILLJOY,OMEN,SOVA
2602,Haven,14,6,6,NEON,SOVA,OMEN,BREACH,KILLJOY
2603,Sunset,7,2,5,NEON,BREACH,OMEN,KILLJOY,SOVA
2604,Sunset,13,7,6,SOVA,NEON,OMEN,BREACH,KILLJOY
2605,Lotus,16,4,8,NEON,SKYE,OMEN,KILLJOY,BREACH
2606,Lotus,18,4,8,CHAMBER,VIPER,OMEN,RAZE,FADE
2607,Split,15,4,8,NEON,OMEN,SKYE,KILLJOY,BREACH
2608,Split,17,4,8,VIPER,CHAMBER,OMEN,RAZE,OMEN
2609,Bind,3,3,0,FADE,RAZE,OMEN,SKYE,JETT
2610,Bind,13,4,9,CYPHER,JETT,CYPHER,RAZE,OMEN
2611,Lotus,13,6,7,FADE,RAZE,CYPHER,OMEN,BREACH
2612,Lotus,11,5,6,OMEN,GEKKO,SOVA,CYPHER,JETT
2613,Haven,13,7,6,FADE,RAZE,OMEN,BREACH,CYPHER
2614,Haven,9,6,3,OMEN,GEKKO,CYPHER,SOVA,JETT
2615,Haven,14,6,6,KILLJOY,SOVA,ASTRA,JETT,BREACH
2616,Haven,12,6,6,OMEN,NEON,KILLJOY,BREACH,GEKKO
2617,Lotus,13,6,7,KILLJOY,JETT,BREACH,ASTRA,SOVA
2618,Lotus,7,5,2,NEON,KILLJOY,OMEN,BREACH,GEKKO
2619,Haven,13,9,4,BREACH,CYPHER,NEON,OMEN,ISO
2620,Haven,6,3,3,SOVA,BREACH,KILLJOY,NEON,OMEN
2621,Bind,6,5,1,BREACH,NEON,CYPHER,OMEN,ISO
2622,Bind,13,6,7,SOVA,BREACH,KILLJOY,OMEN,NEON
2623,Ascent,13,5,8,SKYE,BRIMSTONE,GEKKO,VIPER,RAZE
2624,Ascent,4,4,0,GEKKO,SKYE,CYPHER,BRIMSTONE,RAZE
2625,Lotus,13,8,5,KILLJOY,RAZE,VIPER,OMEN,FADE
2626,Lotus,7,3,4,OMEN,RAZE,CYPHER,BREACH,FADE
2627,Ascent,13,9,4,RAZE,VIPER,KILLJOY,FADE,OMEN
2628,Ascent,8,5,3,BREACH,OMEN,RAZE,CYPHER,FADE
2629,Abyss,13,4,9,KAYO,GEKKO,JETT,OMEN,SAGE
2630,Abyss,11,3,8,KAYO,CYPHER,OMEN,NEON,GEKKO
2631,Lotus,13,6,7,KAYO,SAGE,GEKKO,VIPER,OMEN
2632,Lotus,8,5,3,JETT,KAYO,CYPHER,OMEN,GEKKO
2633,Lotus,3,2,1,OMEN,ISO,KILLJOY,BREACH,RAZE
2634,Lotus,13,11,2,RAZE,FADE,KILLJOY,VIPER,OMEN
2635,Sunset,8,0,8,KILLJOY,BREACH,OMEN,RAZE,ISO
2636,Sunset,13,4,9,BREACH,RAZE,OMEN,FADE,KILLJOY
2637,Lotus,13,7,6,CHAMBER,OMEN,BREACH,SOVA,NEON
2638,Lotus,7,2,5,CYPHER,OMEN,SOVA,BREACH,RAZE
2639,Sunset,6,2,4,SOVA,OMEN,BREACH,CHAMBER,NEON
2640,Sunset,13,8,5,RAZE,SOVA,CYPHER,OMEN,BREACH
2641,Bind,7,4,3,KAYO,CYPHER,OMEN,RAZE,NEON
2642,Bind,13,5,8,RAZE,SAGE,CYPHER,FADE,OMEN
2643,Lotus,13,10,3,KILLJOY,NEON,SKYE,OMEN,BREACH
2644,Lotus,7,5,2,OMEN,RAZE,KILLJOY,VIPER,FADE
2645,Ascent,13,5,8,KILLJOY,NEON,SKYE,OMEN,BREACH
2646,Ascent,5,4,1,OMEN,KILLJOY,VIPER,RAZE,FADE
2647,Lotus,10,5,5,OMEN,CYPHER,BREACH,NEON,GEKKO
2648,Lotus,13,7,6,OMEN,FADE,CHAMBER,RAZE,VIPER
2649,cebox,11,8,3,CYPHER,OMEN,BREACH,GEKKO,NEON
2650,cebox,13,9,4,OMEN,FADE,CHAMBER,VIPER,RAZE
2651,Lotus,8,0,8,RAZE,GEKKO,KILLJOY,FADE,OMEN
2652,Lotus,13,4,9,FADE,VIPER,KILLJOY,RAZE,OMEN
2653,Ascent,13,7,6,GEKKO,RAZE,KILLJOY,OMEN,FADE
2654,Ascent,6,1,5,VIPER,RAZE,FADE,KILLJOY,OMEN
2655,Breeze,13,7,6,SOVA,JETT,CYPHER,OMEN,DEADLOCK
2656,Breeze,10,5,5,JETT,KILLJOY,KAYO,SOVA,OMEN
2657,Haven,6,5,1,KILLJOY,SOVA,BREACH,OMEN,JETT
2658,Haven,13,6,7,OMEN,NEON,BREACH,SOVA,KILLJOY
2659,Ascent,13,2,11,BREACH,SOVA,KILLJOY,OMEN,JETT
2660,Ascent,1,1,0,SOVA,OMEN,NEON,BREACH,KILLJOY
2661,Sunset,11,5,6,KAYO,JETT,SOVA,KILLJOY,OMEN
2662,Sunset,13,6,7,SOVA,KAYO,OMEN,KILLJOY,JETT
2663,Haven,7,5,2,OMEN,NEON,FADE,KILLJOY,BREACH
2664,Haven,13,6,7,NEON,CYPHER,OMEN,SOVA,BREACH
2665,cebox,9,5,4,NEON,BREACH,OMEN,KILLJOY,FADE
2666,cebox,13,6,7,NEON,CYPHER,BREACH,SOVA,OMEN
2667,Lotus,9,6,3,OMEN,RAZE,FADE,KILLJOY,VIPER
2668,Lotus,13,7,6,KILLJOY,VIPER,FADE,RAZE,OMEN
2669,Sunset,13,7,6,RAZE,OMEN,KILLJOY,VIPER,FADE
2670,Sunset,7,6,1,KILLJOY,RAZE,VIPER,FADE,OMEN
2671,Haven,13,9,4,CLOVE,PHOENIX,RAZE,OMEN,FADE
2672,Haven,10,7,3,CYPHER,BREACH,OMEN,GEKKO,RAZE
2673,Bind,13,9,4,SKYE,RAZE,VIPER,OMEN,DEADLOCK
2674,Bind,6,3,3,VIPER,BRIMSTONE,GEKKO,NEON,SAGE
2675,Sunset,12,8,4,SKYE,RAZE,VIPER,DEADLOCK,OMEN
2676,Sunset,14,8,4,NEON,BRIMSTONE,VIPER,SAGE,GEKKO
2677,Lotus,13,8,5,SKYE,BREACH,CYPHER,OMEN,RAZE
2678,Lotus,4,0,4,RAZE,CYPHER,GEKKO,CLOVE,HARBOR
2679,Lotus,13,6,6,CYPHER,OMEN,BREACH,NEON,FADE
2680,Lotus,15,6,6,OMEN,FADE,CYPHER,NEON,BREACH
2681,cebox,13,2,11,NEON,BREACH,CYPHER,OMEN,FADE
2682,cebox,3,1,2,OMEN,FADE,NEON,CYPHER,BREACH
2683,Sunset,13,5,8,JETT,SAGE,KILLJOY,VIPER,SOVA
2684,Sunset,8,4,4,SOVA,JETT,KILLJOY,VIPER,GEKKO
2685,Haven,9,4,5,OMEN,SAGE,PHOENIX,SOVA,ISO
2686,Haven,13,7,6,ASTRA,JETT,SOVA,ISO,DEADLOCK
2687,Sunset,13,7,6,OMEN,SOVA,PHOENIX,ISO,SAGE
2688,Sunset,8,3,5,DEADLOCK,SOVA,ASTRA,JETT,ISO
2689,Lotus,13,7,6,OMEN,KAYO,CYPHER,BREACH,RAZE
2690,Lotus,6,1,5,BREACH,CYPHER,SOVA,RAZE,OMEN
2691,Split,9,6,3,RAZE,OMEN,BREACH,SKYE,CYPHER
2692,Split,13,7,6,VIPER,JETT,RAZE,OMEN,SKYE
2693,Ascent,13,8,5,RAZE,OMEN,BREACH,CYPHER,SKYE
2694,Ascent,10,6,4,JETT,VIPER,OMEN,RAZE,SKYE
2695,Bind,10,5,5,JETT,KAYO,KILLJOY,SOVA,OMEN
2696,Bind,13,6,7,KILLJOY,OMEN,KAYO,SOVA,JETT
2697,Split,13,11,2,CYPHER,BREACH,OMEN,RAZE,GEKKO
2698,Split,4,3,1,CYPHER,RAZE,BREACH,JETT,OMEN
2699,Lotus,13,6,7,OMEN,CYPHER,RAZE,BREACH,GEKKO
2700,Lotus,6,5,1,JETT,CYPHER,RAZE,BREACH,OMEN
2701,Ascent,13,9,4,OMEN,SOVA,JETT,KILLJOY,KAYO
2702,Ascent,11,8,3,KAYO,OMEN,KILLJOY,JETT,SOVA
2703,Lotus,6,3,3,OMEN,SOVA,KILLJOY,JETT,KAYO
2704,Lotus,13,4,9,OMEN,KAYO,KILLJOY,SOVA,JETT
2705,Split,11,4,7,OMEN,KILLJOY,JETT,OMEN,SKYE
2706,Split,13,5,8,BREACH,BREACH,OMEN,CYPHER,FADE
2707,Lotus,7,1,6,FADE,KILLJOY,NEON,VIPER,OMEN
2708,Lotus,13,6,7,RAZE,FADE,OMEN,VIPER,CHAMBER
2709,Split,10,3,7,FADE,NEON,KILLJOY,VIPER,OMEN
2710,Split,13,4,9,VIPER,FADE,OMEN,RAZE,CHAMBER
2711,Lotus,10,4,6,OMEN,NEON,FADE,BREACH,CYPHER
2712,Lotus,13,5,8,RAZE,FADE,KILLJOY,OMEN,VIPER
2713,Bind,13,5,8,FADE,OMEN,BREACH,NEON,CYPHER
2714,Bind,10,4,6,FADE,OMEN,VIPER,RAZE,KILLJOY
2715,Ascent,7,3,4,SKYE,OMEN,GEKKO,BRIMSTONE,RAZE
2716,Ascent,13,4,9,VIPER,FADE,BRIMSTONE,RAZE,GEKKO
2717,Ascent,7,4,3,KAYO,CYPHER,OMEN,SOVA,JETT
2718,Ascent,13,5,8,OMEN,SOVA,KAYO,KILLJOY,JETT
2719,Sunset,4,0,4,JETT,KAYO,OMEN,CYPHER,SOVA
2720,Sunset,13,8,5,OMEN,KAYO,SOVA,KILLJOY,JETT
2721,Bind,9,3,6,OMEN,KAYO,SOVA,JETT,DEADLOCK
2722,Bind,13,6,7,OMEN,DEADLOCK,RAZE,VIPER,FADE
2723,cebox,5,3,2,OMEN,KAYO,SOVA,DEADLOCK,JETT
2724,cebox,13,4,9,RAZE,DEADLOCK,OMEN,VIPER,FADE
2725,Lotus,17,6,6,KILLJOY,RAZE,FADE,OMEN,VIPER
2726,Lotus,19,6,6,OMEN,NEON,CYPHER,KAYO,FADE
2727,Breeze,13,8,5,KILLJOY,OMEN,FADE,RAZE,VIPER
2728,Breeze,4,0,4,NEON,KAYO,OMEN,CYPHER,FADE
2729,Sunset,6,2,4,SOVA,JETT,YORU,ASTRA,VIPER
2730,Sunset,13,8,5,YORU,VIPER,CYPHER,JETT,SOVA
2731,cebox,13,4,9,KAYO,REYNA,SOVA,VIPER,JETT
2732,cebox,5,3,2,JETT,SOVA,VIPER,KILLJOY,SAGE
2733,Lotus,13,8,5,KAYO,REYNA,VIPER,SOVA,JETT
2734,Lotus,4,0,4,SOVA,JETT,KILLJOY,VIPER,SAGE
2735,Bind,13,10,3,KAYO,GEKKO,VIPER,BRIMSTONE,RAZE
2736,Bind,11,9,2,BRIMSTONE,RAZE,CYPHER,SKYE,DEADLOCK
2737,Lotus,9,6,3,GEKKO,KAYO,RAZE,VIPER,BRIMSTONE
2738,Lotus,13,7,6,BRIMSTONE,RAZE,CYPHER,SKYE,DEADLOCK
2739,Ascent,13,6,7,CHAMBER,RAZE,OMEN,VIPER,FADE
2740,Ascent,8,5,3,OMEN,KILLJOY,SOVA,NEON,BREACH
2741,Ascent,13,4,9,KAYO,OMEN,JETT,CYPHER,SOVA
2742,Ascent,3,3,0,KAYO,SOVA,OMEN,KILLJOY,JETT
2743,cebox,10,3,7,OMEN,KAYO,CYPHER,JETT,SOVA
2744,cebox,13,5,8,JETT,OMEN,KILLJOY,KAYO,SOVA
2745,Sunset,12,5,7,VIPER,KILLJOY,KAYO,SOVA,JETT
2746,Sunset,14,5,7,REYNA,VIPER,GEKKO,KILLJOY,SOVA
2747,Sunset,10,4,6,CYPHER,BREACH,GEKKO,RAZE,OMEN
2748,Sunset,13,6,7,OMEN,CYPHER,KAYO,JETT,SOVA
2749,cebox,7,4,3,CYPHER,GEKKO,RAZE,BREACH,OMEN
2750,cebox,13,9,4,OMEN,CYPHER,JETT,KAYO,SOVA
2751,Sunset,16,5,7,BREACH,CYPHER,OMEN,RAZE,GEKKO
2752,Sunset,14,5,7,RAZE,CYPHER,OMEN,SOVA,KAYO
2753,cebox,8,5,3,OMEN,CYPHER,JETT,BREACH,RAZE
2754,cebox,13,6,7,GEKKO,CYPHER,RAZE,SOVA,OMEN
2755,Split,13,7,6,KAYO,KAYO,JETT,SAGE,VIPER
2756,Split,6,1,5,SOVA,KILLJOY,SOVA,VIPER,JETT
2757,Lotus,12,8,4,NEON,BREACH,SOVA,OMEN,CYPHER
2758,Lotus,14,8,4,BREACH,OMEN,NEON,CYPHER,SOVA
2759,Split,13,6,7,NEON,BREACH,SOVA,OMEN,CYPHER
2760,Split,8,5,3,OMEN,CYPHER,BREACH,SOVA,NEON
2761,Bind,12,7,5,RAZE,SKYE,CYPHER,OMEN,SAGE
2762,Bind,14,7,5,CYPHER,OMEN,SKYE,RAZE,BREACH
2763,cebox,10,6,4,KILLJOY,VIPER,GEKKO,JETT,KAYO
2764,cebox,13,8,5,VIPER,KILLJOY,JETT,SOVA,KAYO
2765,Bind,13,9,4,VIPER,KILLJOY,KAYO,JETT,GEKKO
2766,Bind,6,3,3,VIPER,JETT,KILLJOY,SOVA,KAYO
2767,Split,14,8,4,ISO,KILLJOY,ASTRA,RAZE,FADE
2768,Split,12,8,4,VIPER,GEKKO,BRIMSTONE,SKYE,RAZE
2769,Haven,11,6,5,NEON,KILLJOY,SOVA,BREACH,OMEN
2770,Haven,13,7,6,JETT,OMEN,BREACH,SOVA,CYPHER
2771,Lotus,10,2,8,NEON,KILLJOY,SOVA,BREACH,OMEN
2772,Lotus,13,4,9,OMEN,CYPHER,JETT,BREACH,SOVA
2773,cebox,5,4,1,RAZE,SAGE,REYNA,FADE,VIPER
2774,cebox,13,5,8,VIPER,GEKKO,SOVA,JETT,KILLJOY
2775,Bind,13,11,2,RAZE,SAGE,VIPER,REYNA,FADE
2776,Bind,1,0,1,GEKKO,VIPER,SOVA,KILLJOY,JETT
2777,Split,13,9,4,RAZE,CLOVE,VIPER,FADE,GEKKO
2778,Split,11,8,3,SKYE,OMEN,GEKKO,VIPER,RAZE
2779,Bind,10,5,5,SOVA,YORU,VIPER,GEKKO,OMEN
2780,Bind,13,7,6,CYPHER,BRIMSTONE,RAZE,SKYE,VIPER
2781,Haven,10,8,2,SOVA,VIPER,GEKKO,YORU,OMEN
2782,Haven,13,10,3,CYPHER,BRIMSTONE,RAZE,VIPER,SKYE
2783,Sunset,11,7,4,OMEN,SOVA,KILLJOY,JETT,BREACH
2784,Sunset,13,8,5,SOVA,KILLJOY,OMEN,JETT,BREACH
2785,Sunset,13,8,5,RAZE,FADE,OMEN,BREACH,CYPHER
2786,Sunset,9,7,2,OMEN,BREACH,CYPHER,RAZE,SOVA
2787,Split,11,10,1,RAZE,CYPHER,BREACH,FADE,OMEN
2788,Split,13,11,2,OMEN,OMEN,CYPHER,BREACH,SOVA
2789,Ascent,13,6,7,RAZE,CYPHER,SKYE,RAZE,SAGE
2790,Ascent,11,5,6,OMEN,ASTRA,RAZE,BREACH,NEON
2791,Split,15,7,5,ISO,ASTRA,REYNA,DEADLOCK,SKYE
2792,Split,13,7,5,YORU,RAZE,ASTRA,FADE,OMEN
2793,Sunset,6,2,4,ISO,DEADLOCK,REYNA,ASTRA,SKYE
2794,Sunset,13,8,5,RAZE,YORU,ASTRA,FADE,OMEN
2795,Haven,13,6,7,CYPHER,RAZE,BREACH,SOVA,OMEN
2796,Haven,11,5,6,KAYO,CYPHER,GEKKO,SAGE,OMEN
2797,Ascent,9,4,5,KAYO,JETT,SOVA,OMEN,KILLJOY
2798,Ascent,13,7,6,CYPHER,OMEN,JETT,SOVA,KAYO
2799,Sunset,13,5,8,KAYO,JETT,SOVA,OMEN,KILLJOY
2800,Sunset,9,4,5,CYPHER,OMEN,JETT,SOVA,KAYO
2801,cebox,13,10,3,RAZE,GEKKO,OMEN,BREACH,CYPHER
2802,cebox,2,0,2,CYPHER,NEON,SOVA,BREACH,OMEN
2803,Split,13,9,4,BREACH,CYPHER,ISO,RAZE,OMEN
2804,Split,5,2,3,SKYE,JETT,VIPER,RAZE,OMEN
2805,cebox,13,10,3,CYPHER,RAZE,ISO,BREACH,OMEN
2806,cebox,2,0,2,SKYE,RAZE,OMEN,JETT,VIPER
2807,Lotus,5,4,1,RAZE,GEKKO,FADE,KILLJOY,CLOVE
2808,Lotus,13,5,8,RAZE,OMEN,FADE,VIPER,CYPHER
2809,Haven,5,4,1,FADE,GEKKO,RAZE,KILLJOY,CLOVE
2810,Haven,13,5,8,RAZE,OMEN,VIPER,FADE,CYPHER
2811,Lotus,15,2,10,CYPHER,BREACH,OMEN,RAZE,GEKKO
2812,Lotus,13,2,10,OMEN,FADE,CYPHER,RAZE,VIPER
